Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,-9999
508,Patrick de Paula,br BRA,LT,Palmeiras,20,1999,27,22,1.860,20.7,3,1,4,3,0,0,2,0,2.0,2.0,1.6,35,25,133,33,015,005,019,015,019,010,008,017,010,017,Partidas,9f12fbb7
509,Paulão,br BRA,ZG,Fortaleza,33,1986,31,29,2.721,30.2,0,0,0,0,0,0,7,0,1.5,1.5,0.2,17,10,81,4,000,000,000,000,000,005,001,006,005,006,Partidas,20587790
510,Paulinho,br BRA,ATZG,São Paulo,21,1998,13,5,506,5.6,0,0,0,0,0,0,0,0,0.8,0.8,0.9,17,29,19,64,000,000,000,000,000,014,016,030,014,030,Partidas,bc486f0e
511,Caio Paulista,br BRA,ATLT,Fluminense,21,1998,22,3,588,6.5,3,1,4,3,0,0,1,1,1.2,1.2,0.8,20,25,21,53,046,015,061,046,061,018,012,030,018,030,Partidas,701bb051
512,Wellington Paulista,br BRA,AT,Fortaleza,35,1984,35,22,1.959,21.8,9,1,10,7,2,3,3,0,9.2,6.8,1.5,83,12,31,64,041,005,046,032,037,042,007,049,031,038,Partidas,f2eece5b
513,João Paulo Alves,br BRA,LTAT,Fortaleza,29,1990,10,3,302,3.4,0,0,0,0,0,0,2,0,0.4,0.4,0.4,08,7,17,21,000,000,000,000,000,010,012,022,010,022,Partidas,888b3b6c
514,João Paulo,br BRA,G,Santos,24,1995,26,25,2.305,25.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,00,0,0,1,000,000,000,000,000,000,000,000,000,000,Partidas,d0102ca0
515,Marcos Paulo,br BRA,ATLT,Fluminense,18,2001,24,14,1.210,13.4,3,3,6,3,0,0,0,0,3.4,3.4,2.6,60,29,51,99,022,022,045,022,045,025,019,044,025,044,Partidas,d70a5433
516,Pedrinho,br BRA,ATLT,Atl Paranaense,20,1999,9,3,350,3.9,0,0,0,0,0,0,1,0,0.7,0.7,0.2,10,13,5,34,000,000,000,000,000,018,006,025,018,025,Partidas,035341ba
517,Pedrinho,br BRA,LT,Ceará,22,1998,13,6,546,6.1,2,2,4,2,0,0,5,0,0.7,0.7,0.5,11,5,21,3,033,033,066,033,066,011,008,019,011,019,Partidas,8b0d9f35
518,Pedro,br BRA,AT,Flamengo,22,1997,34,15,1.591,17.7,13,2,15,13,0,2,2,0,13.0,11.4,3.5,148,19,34,109,074,011,085,074,085,074,020,093,064,084,Partidas,1ab6fad3
519,João Pedro,br BRA,ZG,Bahia,23,1996,5,3,259,2.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,7,6,11,000,000,000,000,000,003,002,005,003,005,Partidas,31d1ed52
520,João Pedro Pepê,br BRA,LT,Flamengo,22,1998,11,0,103,1.1,1,0,1,1,0,0,0,0,0.1,0.1,0.6,07,4,12,8,087,000,087,087,087,012,049,061,012,061,Partidas,d75471eb
521,Peglow,br BRA,LTAT,Internacional,18,2002,16,3,331,3.7,2,3,5,2,0,0,1,0,2.1,2.1,1.1,32,6,16,22,054,082,136,054,136,058,030,087,058,087,Partidas,8a861bc5
522,Léo Pelé,br BRA,ZG,São Paulo,23,1996,20,15,1.323,14.7,0,1,1,0,0,0,3,0,0.2,0.2,0.9,11,28,69,14,000,007,007,000,007,001,006,007,001,007,Partidas,77980eb9
523,Pepê,br BRA,ATLT,Grêmio,22,1997,31,27,2.421,26.9,9,5,14,8,1,1,1,0,7.3,6.5,5.6,120,80,70,207,033,019,052,030,048,027,021,048,024,045,Partidas,fc4e7637
524,Gabriel Pereira,br BRA,ATLT,Corinthians,18,2001,10,0,229,2.5,0,1,1,0,0,0,2,0,0.4,0.4,0.4,08,10,12,22,000,039,039,000,039,014,016,030,014,030,Partidas,60c4ac82
525,Egídio Pereira Júnior,br BRA,ZG,Fluminense,33,1986,20,20,1.800,20.0,0,7,7,0,0,0,3,0,0.8,0.8,2.8,36,31,94,113,000,035,035,000,035,004,014,018,004,018,Partidas,6c5b3d31
526,Léo Pereira,br BRA,ZG,Flamengo,24,1996,13,11,982,10.9,1,0,1,1,0,0,1,0,0.4,0.4,0.0,05,13,58,1,009,000,009,009,009,004,000,004,004,004,Partidas,bd247251
527,Matheus Pereira,br BRA,LT,Atl Goianiense,23,1997,10,5,496,5.5,1,0,1,1,0,0,3,0,0.2,0.2,0.0,02,1,10,1,018,000,018,018,018,003,001,004,003,004,Partidas,a812592b
528,Luan Peres Petroni,br BRA,ZG,Santos,25,1994,29,27,2.485,27.6,0,2,2,0,0,0,3,1,0.4,0.4,0.6,10,29,85,7,000,007,007,000,007,001,002,004,001,004,Partidas,a5549ec1
529,Luis Phelipe,br BRA,LTAT,Bragantino,18,2001,11,0,159,1.8,1,1,2,1,0,0,2,0,0.2,0.2,0.4,06,5,7,10,057,057,113,057,113,012,022,034,012,034,Partidas,98b7db9b
530,Philip,br BRA,LTAT,Sport Recife,28,1991,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,3,1,4,000,000,000,000,000,000,029,029,000,029,Partidas,8d112988
531,Giovanni Piccolomo,br BRA,LT,Coritiba,25,1994,2,0,53,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,1,9,4,000,000,000,000,000,010,000,010,010,010,Partidas,b66570a5
532,Yago Pikachu,br BRA,ZGLT,Vasco da Gama,27,1992,28,22,1.980,22.0,2,0,2,1,1,1,5,0,2.5,1.8,1.6,34,28,79,123,009,000,009,005,005,012,007,019,008,015,Partidas,462f1e13
533,Fernando Pileggi,br BRA,ZG,Santos,20,1999,2,2,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,5,5,6,000,000,000,000,000,000,005,005,000,005,Partidas,22885b9e
534,César Pinares,cl CHI,LT,Grêmio,28,1991,12,4,453,5.0,1,1,2,1,0,0,3,1,0.4,0.4,2.3,27,13,46,39,020,020,040,020,040,008,046,054,008,054,Partidas,e33dbe40
535,Juan Pintado,uy URU,ZGLT,Goiás,25,1994,14,8,774,8.6,0,0,0,0,0,0,4,0,0.1,0.1,0.1,03,16,23,52,000,000,000,000,000,002,001,003,002,003,Partidas,ba31fd7e
536,Wesley Pionteck Souza,br BRA,AT,Bragantino,23,1996,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,2,1,000,000,000,000,000,000,000,000,000,000,Partidas,2b448320
537,Gabriel Pirani,br BRA,AT,Santos,17,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,1,3,2,000,000,000,000,000,006,022,028,006,028,Partidas,17205abf
538,Rafael Pires,br BRA,G,Atlético Mineiro,30,1989,10,10,825,9.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,539f6761
539,Lucas Piton,br BRA,ZGAT,Corinthians,19,2000,20,15,1.328,14.8,0,3,3,0,0,0,1,0,0.7,0.7,1.8,24,49,60,104,000,020,020,000,020,005,012,017,005,017,Partidas,defce7f1
540,Diego Pituca,br BRA,LT,Santos,27,1992,27,26,2.280,25.3,1,3,4,1,0,0,5,0,1.8,1.8,1.9,37,36,150,37,004,012,016,004,016,007,007,014,007,014,Partidas,6f5249ed
541,Luan Polli,br BRA,G,Sport Recife,26,1993,31,31,2.790,31.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,96aa89c4
542,William Pottker,br BRA,ATLT,Internacional,26,1993,7,3,306,3.4,0,0,0,0,0,0,0,1,0.6,0.6,0.1,07,8,3,20,000,000,000,000,000,018,003,021,018,021,Partidas,214a16c5
543,Fernando Prass,br BRA,G,Ceará,41,1978,22,22,1.980,22.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,eca3ee55
544,Raul Prata,br BRA,ZGAT,Sport Recife,32,1987,12,7,638,7.1,0,0,0,0,0,0,3,0,0.1,0.1,0.5,06,15,36,21,000,000,000,000,000,001,007,008,001,008,Partidas,08d68989
545,Bruno Praxedes,br BRA,LT,Internacional,17,2002,22,18,1.195,13.3,1,0,1,1,0,0,4,0,1.0,1.0,1.9,29,32,74,35,008,000,008,008,008,008,014,022,008,022,Partidas,5dd520a8
546,Jean Pyerre,br BRA,LT,Grêmio,21,1998,20,17,1.467,16.3,5,3,8,5,0,1,0,0,4.2,3.4,4.6,80,9,138,53,031,018,049,031,049,026,028,054,021,049,Partidas,b41dc073
547,Kevin Quevedo,pe PER,AT,Goiás,22,1997,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,0,2,000,000,000,000,000,000,000,000,000,000,Partidas,ba6f6876
548,Juan Quintero,co COL,ZG,Fortaleza,24,1995,14,13,1.024,11.4,0,0,0,0,0,0,3,1,0.4,0.4,0.0,04,6,44,1,000,000,000,000,000,003,000,004,003,004,Partidas,afbfddfa
549,Igor Rabello,br BRA,ZG,Atlético Mineiro,24,1995,24,19,1.752,19.5,1,1,2,1,0,0,3,0,1.3,1.3,0.9,22,10,91,9,005,005,010,005,010,007,004,011,007,011,Partidas,48048864
550,Zé Rafael,br BRA,LT,Palmeiras,26,1993,26,21,1.662,18.5,2,3,5,2,0,0,8,2,2.3,2.3,2.6,49,37,88,55,011,016,027,011,027,012,014,026,012,026,Partidas,634b1413
551,Rafinha,br BRA,ZG,Flamengo,34,1985,2,1,135,1.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,01,0,5,2,000,000,000,000,000,000,007,007,000,007,Partidas,d003e213
552,Rafinha,br BRA,ATLT,Coritiba,36,1983,9,8,673,7.5,0,0,0,0,0,0,3,0,0.1,0.1,0.5,06,28,56,43,000,000,000,000,000,002,006,008,002,008,Partidas,26a45c50
553,Ramires,br BRA,LT,Palmeiras,32,1987,16,4,557,6.2,0,0,0,0,0,0,3,0,0.3,0.3,0.1,04,3,47,11,000,000,000,000,000,005,001,007,005,007,Partidas,4cce2c67
554,Eric Ramires,br BRA,LT,Bahia,19,2000,3,3,175,1.9,0,0,0,0,0,0,0,0,0.4,0.4,0.1,05,2,5,5,000,000,000,000,000,022,004,026,022,026,Partidas,37faa4cb
555,Eric Ramires,br BRA,LT,Bragantino,19,2000,12,4,417,4.6,1,0,1,1,0,0,1,0,0.5,0.5,0.3,08,6,23,17,022,000,022,022,022,011,006,017,011,017,Partidas,37faa4cb
556,Ramon,br BRA,LT,Bahia,22,1997,13,6,490,5.4,0,0,0,0,0,0,5,0,0.0,0.0,0.3,03,6,48,13,000,000,000,000,000,001,005,006,001,006,Partidas,f5868823
557,Ramon,br BRA,ZG,Flamengo,18,2001,4,1,102,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,03,3,1,8,000,000,000,000,000,000,025,025,000,025,Partidas,fdf88bc0
558,Marcelo Rangel,br BRA,G,Goiás,31,1988,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,c293dc73
559,Raniel,br BRA,AT,Santos,23,1996,4,3,241,2.7,0,0,0,0,0,0,0,0,0.2,0.2,0.1,04,1,10,9,000,000,000,000,000,009,004,013,009,013,Partidas,099072c2
560,Ratinho,br BRA,LT,Goiás,23,1996,11,5,487,5.4,0,0,0,0,0,0,2,0,0.1,0.1,0.5,06,4,21,9,000,000,000,000,000,002,009,012,002,012,Partidas,7ad89754
561,Wellington Rato,br BRA,ATLT,Atl Goianiense,27,1992,19,13,1.205,13.4,2,3,5,2,0,0,2,0,2.8,2.8,1.4,42,35,55,73,015,022,037,015,037,021,010,031,021,031,Partidas,598917cf
562,Raul,br BRA,LT,Bragantino,23,1996,30,29,2.655,29.5,2,3,5,2,0,0,2,0,1.7,1.7,1.8,35,29,155,34,007,010,017,007,017,006,006,012,006,012,Partidas,c2f9cf65
563,Pedro Raul,br BRA,AT,Botafogo (RJ),23,1996,25,19,1.742,19.4,7,1,8,5,2,2,2,0,8.9,7.3,2.9,102,28,33,114,036,005,041,026,031,046,015,061,038,053,Partidas,ed074559
564,Ravanelli,br BRA,LTAT,Atl Paranaense,22,1997,11,1,279,3.1,1,1,2,1,0,0,0,0,1.4,1.4,0.7,22,2,20,27,032,032,065,032,065,046,024,070,046,070,Partidas,344f35ef
565,Leonardo Realpe,ec ECU,ZG,Bragantino,18,2001,6,5,410,4.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,01,1,9,0,000,000,000,000,000,001,001,002,001,002,Partidas,57701cbd
566,Reinaldo,br BRA,LTAT,Atl Paranaense,18,2001,11,4,404,4.5,0,0,0,0,0,0,0,0,0.7,0.7,0.1,08,16,8,51,000,000,000,000,000,016,002,018,016,018,Partidas,7981aa31
567,Reinaldo,br BRA,ZG,São Paulo,30,1989,35,34,3.022,33.6,6,6,12,1,5,5,5,1,5.3,1.4,7.3,87,95,192,227,018,018,036,003,021,016,022,038,004,026,Partidas,ab3edc87
568,Tiago Reis,br BRA,ATLT,Vasco da Gama,20,1999,8,0,129,1.4,0,0,0,0,0,0,1,0,0.9,0.9,0.0,10,2,1,5,000,000,000,000,000,064,002,066,064,066,Partidas,4103c264
569,Renan,br BRA,ZG,Palmeiras,17,2002,8,8,720,8.0,0,0,0,0,0,0,2,0,0.2,0.2,0.1,03,10,24,4,000,000,000,000,000,002,001,003,002,003,Partidas,80c738be
570,Renê,br BRA,ZG,Flamengo,27,1992,12,7,697,7.7,1,1,2,1,0,0,4,0,0.2,0.2,0.6,08,17,67,46,013,013,026,013,026,003,008,011,003,011,Partidas,d000ffc7
571,Renyer,br BRA,AT,Santos,16,2003,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,0,0,0,000,000,000,000,000,000,014,014,000,014,Partidas,d0160530
572,Réver,br BRA,ZG,Atlético Mineiro,35,1985,26,25,2.169,24.1,1,1,2,1,0,0,3,0,1.3,1.3,0.5,18,6,125,1,004,004,008,004,008,005,002,007,005,007,Partidas,1938fd6a
573,Rhodolfo,br BRA,ZG,Coritiba,33,1986,17,15,1.345,14.9,0,0,0,0,0,0,4,1,1.1,1.1,0.1,12,9,34,5,000,000,000,000,000,007,001,008,007,008,Partidas,d993c301
574,Rhuan,br BRA,ATLT,Botafogo (RJ),20,2000,23,11,975,10.8,0,1,1,0,0,0,2,0,1.2,1.2,2.0,32,23,27,61,000,009,009,000,009,011,019,030,011,030,Partidas,9d620368
575,Ribamar,br BRA,ATLT,Vasco da Gama,22,1997,15,4,471,5.2,4,0,4,3,1,1,1,0,3.5,2.7,0.2,29,4,5,27,076,000,076,057,057,066,004,070,051,055,Partidas,2d1494d9
576,Everton Ribeiro,br BRA,LTAT,Flamengo,30,1989,33,31,2.633,29.3,7,6,13,7,0,0,5,0,6.0,6.0,7.8,138,103,222,232,024,021,044,024,044,021,027,047,021,047,Partidas,68fb50a2
577,Lucas Ribeiro,br BRA,ZG,Internacional,21,1999,13,11,997,11.1,0,0,0,0,0,0,1,0,0.9,0.9,0.1,10,8,34,3,000,000,000,000,000,008,001,009,008,009,Partidas,607d64c6
578,Ricardinho,br BRA,LT,Sport Recife,30,1989,26,20,1.642,18.2,0,0,0,0,0,0,4,0,0.6,0.6,0.1,07,10,53,24,000,000,000,000,000,003,000,004,003,004,Partidas,700f9c35
579,Ricardo,br BRA,ZG,Vasco da Gama,22,1997,21,19,1.612,17.9,2,0,2,2,0,0,2,0,1.2,1.2,0.0,13,9,46,2,011,000,011,011,011,007,000,007,007,007,Partidas,1254cdd7
580,Ricardo,br BRA,LT,Bragantino,25,1994,29,25,1.946,21.6,2,1,3,2,0,0,9,0,1.7,1.7,1.0,26,18,109,48,009,005,014,009,014,008,005,012,008,012,Partidas,2a5cdcd1
581,Richard,br BRA,LT,Atl Paranaense,25,1994,28,21,1.765,19.6,0,1,1,0,0,0,7,1,0.7,0.7,0.8,15,12,85,21,000,005,005,000,005,004,004,007,004,007,Partidas,e90aa5da
582,Richard,br BRA,G,Ceará,28,1991,16,16,1.440,16.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,f2c12e8d
583,Rick,br BRA,ATLT,Ceará,20,1999,8,1,185,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,12,4,24,000,000,000,000,000,002,005,006,002,006,Partidas,ba6d9ff6
584,Charles Rigon Matos,br BRA,LT,Ceará,23,1996,31,23,2.055,22.8,2,2,4,2,0,0,7,0,1.1,1.1,2.5,36,15,82,38,009,009,018,009,018,005,011,016,005,016,Partidas,6ff91a3a
585,Rildo,br BRA,LT,Grêmio,20,2000,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,2,1,000,000,000,000,000,000,000,000,000,000,Partidas,e341e4cc
586,Richard Rios Montoya,co COL,AT,Flamengo,19,2000,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,1,1,000,000,000,000,000,000,000,000,000,000,Partidas,72da065d
587,Francisco Rithely,br BRA,LT,Atl Goianiense,29,1991,3,0,20,0.2,0,0,0,0,0,0,1,0,,,,,,,,000,000,000,000,000,,,,,,Partidas,4faa8cf0
588,Roberson,br BRA,AT,Atl Goianiense,30,1989,9,2,240,2.7,2,0,2,2,0,0,2,0,0.8,0.8,0.1,08,2,8,18,075,000,075,075,075,030,002,032,030,032,Partidas,5a7488fd
589,Zé Roberto,br BRA,AT,Atl Goianiense,26,1993,25,22,1.739,19.3,3,3,6,3,0,0,6,0,3.9,3.9,1.4,53,21,37,82,016,016,031,016,031,020,007,028,020,028,Partidas,810033a1
590,Robinho,br BRA,LTAT,Grêmio,32,1987,11,6,490,5.4,0,2,2,0,0,0,2,0,0.3,0.3,1.5,18,10,48,31,000,037,037,000,037,005,027,032,005,032,Partidas,8f8809b9
591,Robinho,br BRA,LTAT,Bragantino,21,1998,5,0,88,1.0,0,1,1,0,0,0,0,0,0.0,0.0,0.1,01,1,1,4,000,102,102,000,102,004,009,012,004,012,Partidas,d3140498
592,Lucas Robinho,br BRA,LTAT,Vasco da Gama,20,1999,4,0,50,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,2,2,7,000,000,000,000,000,000,007,007,000,007,Partidas,8ee95cc6
593,Robson,br BRA,ATLT,Coritiba,28,1991,32,29,2.469,27.4,8,1,9,7,1,1,7,1,9.8,9.0,2.3,113,33,54,200,029,004,033,026,029,036,008,044,033,041,Partidas,e29eff7a
594,Marcos Rocha,br BRA,ZG,Palmeiras,31,1988,22,18,1.543,17.1,0,1,1,0,0,0,3,0,0.1,0.1,1.9,20,26,111,86,000,006,006,000,006,001,011,012,001,012,Partidas,fdd2f275
595,Pedro Rocha Neves,br BRA,ATLT,Flamengo,25,1994,5,2,151,1.7,0,1,1,0,0,0,0,0,0.0,0.0,1.4,15,10,6,25,000,060,060,000,060,002,085,087,002,087,Partidas,b33e0095
596,Yago Rocha,br BRA,ZG,Goiás,25,1994,2,1,58,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,2,2,2,000,000,000,000,000,008,005,013,008,013,Partidas,f525593c
597,Rodinei,br BRA,ZG,Internacional,28,1992,23,20,1.811,20.1,0,1,1,0,0,0,5,1,0.3,0.3,1.0,13,64,68,99,000,005,005,000,005,002,005,007,002,007,Partidas,7696cc85
598,Rodrigues,br BRA,ZG,Grêmio,22,1997,24,18,1.727,19.2,0,0,0,0,0,0,4,0,0.5,0.5,0.5,10,21,66,6,000,000,000,000,000,003,002,005,003,005,Partidas,67f5e064
599,Élton Rodrigues Brandão,br BRA,AT,Sport Recife,34,1985,9,9,649,7.2,2,0,2,1,1,1,1,0,2.6,1.8,0.9,28,2,17,33,028,000,028,014,014,036,013,050,026,039,Partidas,e59be3c8
600,Gabriel Rodrigues,br BRA,LTAT,Goiás,20,1999,5,1,179,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,4,7,7,000,000,000,000,000,000,002,002,000,002,Partidas,f3c1a8da
601,Rogério,br BRA,AT,Sport Recife,29,1990,7,0,185,2.1,0,1,1,0,0,0,1,0,0.0,0.0,0.4,04,1,7,18,000,049,049,000,049,001,018,019,001,019,Partidas,d8131ea0
602,Joao Rojas,ec ECU,LT,São Paulo,30,1989,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,2,2,3,000,000,000,000,000,000,000,000,000,000,Partidas,77e9a4e7
603,Romarinho,br BRA,ATLT,Fortaleza,25,1994,34,31,2.579,28.7,4,0,4,4,0,0,2,0,3.4,3.4,1.5,49,91,103,170,014,000,014,014,014,012,005,017,012,017,Partidas,1e7d2cc0
604,Ronald,br BRA,LTAT,Fortaleza,22,1997,28,15,1.385,15.4,0,1,1,0,0,0,2,0,0.7,0.7,1.3,21,28,41,31,000,006,006,000,006,005,009,014,005,014,Partidas,cc119c66
605,Ronaldo,br BRA,LT,Bahia,23,1996,26,22,1.944,21.6,0,3,3,0,0,0,8,0,0.5,0.5,1.5,21,12,61,28,000,014,014,000,014,003,007,010,003,010,Partidas,8a3b002a
606,Ronaldo,br BRA,AT,Sport Recife,28,1991,3,0,61,0.7,0,0,0,0,0,0,0,1,0.1,0.1,0.0,01,1,0,3,000,000,000,000,000,009,000,009,009,009,Partidas,c6ef51d7
607,Budiga Roni,br BRA,LTAT,Corinthians,20,1999,9,7,511,5.7,1,0,1,1,0,0,4,0,0.1,0.1,0.2,03,3,13,16,018,000,018,018,018,003,004,006,003,006,Partidas,af433614
608,Rony,br BRA,ATLT,Palmeiras,24,1995,23,15,1.288,14.3,5,1,6,5,0,0,2,0,5.3,5.3,1.3,65,41,17,148,035,007,042,035,042,037,009,046,037,046,Partidas,bffd5e50
609,Rossi,br BRA,ATLT,Bahia,26,1993,34,20,1.964,21.8,5,2,7,4,1,1,9,1,4.7,3.9,3.9,78,66,74,174,023,009,032,018,027,022,018,039,018,036,Partidas,80274d82
610,Ruan,br BRA,ZG,Grêmio,20,1999,4,2,184,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,1,7,1,000,000,000,000,000,007,000,007,007,007,Partidas,a378a02a
611,Ruy,br BRA,LT,Coritiba,31,1989,3,2,131,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,9,4,000,000,000,000,000,000,002,002,000,002,Partidas,5c0d029b
612,Marcelo Ryan,br BRA,AT,Bahia,17,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,06fb27e0
613,José Sabino,br BRA,ZG,Coritiba,23,1996,31,31,2.724,30.3,4,0,4,1,3,4,2,0,3.7,0.6,0.5,11,30,79,7,013,000,013,003,003,012,002,014,002,004,Partidas,e1524457
614,Sebastian Salazar,co COL,LT,Goiás,24,1995,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,8548109c
615,Saldanha,br BRA,AT,Bahia,20,1999,17,0,378,4.2,2,0,2,2,0,0,1,0,3.1,3.1,0.2,32,9,7,28,048,000,048,048,048,073,005,077,073,077,Partidas,88f39046
616,Matheus Sales,br BRA,LTZG,Coritiba,24,1995,21,20,1.699,18.9,0,0,0,0,0,0,4,0,0.4,0.4,0.1,05,15,63,19,000,000,000,000,000,002,001,003,002,003,Partidas,c3c175c4
617,Fábio Sanches,br BRA,ZG,Goiás,29,1991,31,30,2.604,28.9,1,1,2,1,0,0,4,0,1.5,1.5,0.6,21,4,35,1,003,003,007,003,007,005,002,007,005,007,Partidas,b9f0324c
618,Carlos Sánchez,uy URU,LT,Santos,35,1984,12,10,763,8.5,0,1,1,0,0,1,1,0,1.8,1.1,1.1,22,15,49,43,000,012,012,000,012,022,013,035,013,026,Partidas,a6dbad80
619,Sander,br BRA,ZGLT,Sport Recife,29,1990,24,14,1.308,14.5,0,0,0,0,0,0,5,1,0.3,0.3,0.9,11,31,68,65,000,000,000,000,000,002,006,008,002,008,Partidas,3c16ca6c
620,Sandrinho,br BRA,AT,Goiás,18,2001,3,0,45,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,01,2,2,5,000,000,000,000,000,014,005,019,014,019,Partidas,a5b48732
621,Sandro,br BRA,LT,Goiás,30,1989,9,7,563,6.3,0,0,0,0,0,0,3,0,0.1,0.1,0.1,02,2,8,5,000,000,000,000,000,002,001,004,002,004,Partidas,c1c2c925
622,Sandry,br BRA,LT,Santos,17,2002,18,12,1.103,12.3,0,0,0,0,0,0,6,1,0.3,0.3,0.7,10,11,75,11,000,000,000,000,000,002,006,008,002,008,Partidas,8ceeabef
623,Santos,br BRA,G,Atl Paranaense,29,1990,33,33,2.970,33.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,b8d0b69c
624,Cícero Santos,br BRA,LT,Botafogo (RJ),35,1984,9,2,304,3.4,0,1,1,0,0,0,0,0,0.2,0.2,0.4,05,7,24,4,000,030,030,000,030,005,010,016,005,016,Partidas,823574bd
625,Emerson Santos,br BRA,ZGLT,Palmeiras,24,1995,12,10,863,9.6,1,0,1,1,0,0,3,0,0.4,0.4,0.1,04,7,40,3,010,000,010,010,010,004,001,005,004,005,Partidas,c3f98d3c
626,Fábio Santos,br BRA,ZGAT,Atlético Mineiro,34,1985,5,1,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,4,6,4,000,000,000,000,000,000,015,015,000,015,Partidas,d0d786fd
627,Fábio Santos,br BRA,ZG,Corinthians,34,1985,20,20,1.780,19.8,3,0,3,0,3,3,3,0,2.6,0.3,0.6,09,26,83,61,015,000,015,000,000,013,003,016,001,005,Partidas,d0d786fd
628,Guilherme Santos,br BRA,LTZG,Botafogo (RJ),31,1988,12,8,734,8.2,0,1,1,0,0,0,3,0,0.6,0.6,0.3,09,25,36,31,000,012,012,000,012,007,004,011,007,011,Partidas,ffd78d3d
629,Luis Eduardo Marques dos Santos,br BRA,ZG,Atl Goianiense,22,1997,34,32,2.780,30.9,0,1,1,0,0,0,5,1,0.6,0.6,2.9,36,44,96,162,000,003,003,000,003,002,009,012,002,012,Partidas,5c5a0d4d
630,Renzo Saravia,ar ARG,ZG,Internacional,26,1993,8,8,720,8.0,0,1,1,0,0,0,1,0,0.1,0.1,0.6,07,14,23,43,000,012,012,000,012,002,008,009,002,009,Partidas,cf316639
631,Martín Sarrafiore,ar ARG,AT,Internacional,22,1997,2,1,142,1.6,0,0,0,0,0,0,0,0,0.3,0.3,0.1,03,1,3,9,000,000,000,000,000,018,004,021,018,021,Partidas,55f096b1
632,Martín Sarrafiore,ar ARG,LTAT,Coritiba,22,1997,16,6,545,6.1,1,0,1,1,0,0,3,0,0.7,0.7,0.2,09,6,28,27,017,000,017,017,017,012,003,015,012,015,Partidas,55f096b1
633,Eduardo Sasha,br BRA,AT,Atlético Mineiro,27,1992,34,24,2.045,22.7,9,3,12,9,0,1,2,0,8.6,7.9,2.2,101,18,60,154,040,013,053,040,053,038,010,048,035,044,Partidas,b938b871
634,Sassá,br BRA,AT,Coritiba,26,1994,10,8,708,7.9,1,1,2,1,0,0,2,0,1.8,1.8,0.7,25,8,7,46,013,013,025,013,025,023,009,031,023,031,Partidas,445f7fc6
