Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,-9999
511,Guilherme Parede,br BRA,ATLT,Juventude,26,1995,16,4,594,6.6,2,1,3,2,0,0,3,0,,,,,,,,030,015,045,030,045,,,,,,Partidas,2da1c94c
512,Weslley Patati,br BRA,AT,Santos,18,2003,1,0,22,0.2,0,0,0,0,0,0,0,0,,,,,,,,000,000,000,000,000,,,,,,Partidas,0df16cd7
513,Patrick,br BRA,LTAT,São Paulo,29,1992,31,24,1.964,21.8,5,4,9,5,0,0,6,0,2.8,2.8,3.5,63,42,72,162,023,018,041,023,041,013,016,029,013,029,Partidas,92add14e
514,Alan Patrick,br BRA,LTAT,Internacional,30,1991,26,20,1.576,17.5,6,4,10,5,1,2,3,0,7.2,5.6,2.9,85,54,114,106,034,023,057,029,051,041,017,057,032,048,Partidas,00672021
515,Luan Patrick,br BRA,ZG,América (MG),20,2002,10,9,808,9.0,0,0,0,0,0,0,3,0,0.2,0.2,0.4,05,11,27,14,000,000,000,000,000,002,004,006,002,006,Partidas,dd5d1c85
516,Patryck,br BRA,ZG,São Paulo,19,2003,1,1,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,8dcbd7af
517,Giuliano de Paula,br BRA,LT,Corinthians,31,1990,32,18,1.652,18.4,1,2,3,1,0,0,2,0,2.8,2.8,2.6,53,24,102,84,005,011,016,005,016,015,014,029,015,029,Partidas,ab1b205d
518,Patrick de Paula,br BRA,LT,Botafogo (RJ),22,1999,18,12,1.019,11.3,1,0,1,1,0,0,4,0,0.6,0.6,0.2,08,7,47,18,009,000,009,009,009,006,002,007,006,007,Partidas,9f12fbb7
519,Paulão,br BRA,ZG,Cuiabá,35,1986,14,8,720,8.0,0,0,0,0,0,0,2,1,0.4,0.4,0.1,04,0,6,1,000,000,000,000,000,005,001,005,005,005,Partidas,20587790
520,Paulinho,br BRA,ATLT,América (MG),23,1998,4,4,286,3.2,0,1,1,0,0,0,0,0,0.4,0.4,0.7,11,12,3,22,000,031,031,000,031,013,023,036,013,036,Partidas,bc486f0e
521,Paulinho,br BRA,LT,Corinthians,33,1988,3,3,163,1.8,1,0,1,1,0,0,0,0,0.2,0.2,0.0,03,3,8,4,055,000,055,055,055,013,003,015,013,015,Partidas,bb7337cc
522,Caio Paulista,br BRA,ZG,Fluminense,23,1998,27,17,1.609,17.9,1,3,4,1,0,0,3,1,2.2,2.2,2.0,43,80,55,129,006,017,022,006,022,012,011,024,012,024,Partidas,701bb051
523,Wellington Paulista,br BRA,AT,América (MG),37,1984,19,2,517,5.7,2,0,2,1,1,1,2,0,1.8,1.0,0.1,11,4,22,23,035,000,035,017,017,031,002,033,017,019,Partidas,f2eece5b
524,João Paulo,br BRA,ZG,América (MG),35,1986,6,4,348,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.2,02,8,15,9,000,000,000,000,000,001,005,006,001,006,Partidas,ce208556
525,João Paulo,br BRA,G,Santos,26,1995,37,37,3.330,37.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,00,0,2,0,000,000,000,000,000,000,000,000,000,000,Partidas,d0102ca0
526,Marcos Paulo,br BRA,ZG,Flamengo,19,2003,1,0,29,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,1,0,0,000,000,000,000,000,000,005,005,000,005,Partidas,4dd6bb79
527,Cristian Pavón,ar ARG,ATLT,Atlético Mineiro,26,1996,18,7,692,7.7,1,0,1,1,0,0,2,0,1.3,1.1,0.8,19,29,34,97,013,000,013,013,013,017,010,027,015,025,Partidas,a664b026
528,Pedrinho,br BRA,ATLT,América (MG),22,1999,19,9,968,10.8,4,2,6,4,0,0,3,0,2.6,2.6,1.6,42,65,41,95,037,019,056,037,056,024,015,039,024,039,Partidas,035341ba
529,Pedrinho,br BRA,ZGAT,Atl Paranaense,19,2002,21,13,1.387,15.4,0,2,2,0,0,0,4,0,0.3,0.3,1.2,15,28,62,67,000,013,013,000,013,002,008,010,002,010,Partidas,64aadf6b
530,Pedrinho,br BRA,LTAT,Atlético Mineiro,23,1998,7,1,228,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,02,9,17,10,000,000,000,000,000,005,004,010,005,010,Partidas,6796e284
531,Pedrinho,br BRA,AT,Flamengo,18,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,0,1,000,000,000,000,000,000,000,000,000,000,Partidas,118d25ee
532,Pedro,br BRA,AT,Flamengo,24,1997,24,12,1.174,13.0,11,3,14,11,0,1,3,0,12.1,11.3,2.9,142,8,20,78,084,023,107,084,107,093,022,115,086,109,Partidas,1ab6fad3
533,João Pedro,br BRA,ZGAT,Corinthians,25,1996,2,1,113,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,3,6,1,000,000,000,000,000,000,000,000,000,000,Partidas,31d1ed52
534,João Pedro Pepê,br BRA,LT,Cuiabá,24,1998,30,27,2.318,25.8,1,0,1,1,0,0,4,0,2.1,2.1,2.9,51,72,159,82,004,000,004,004,004,008,011,020,008,020,Partidas,d75471eb
535,Peglow,br BRA,ATLT,Atl Goianiense,20,2002,6,2,236,2.6,0,1,1,0,0,0,1,0,0.3,0.3,0.5,08,9,14,25,000,038,038,000,038,013,019,032,013,032,Partidas,8a861bc5
536,Pegorari,br BRA,G,Juventude,30,1991,13,13,1.142,12.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,2ad9d2e3
537,Matheus Peixoto,br BRA,AT,Ceará,26,1995,13,5,471,5.2,0,1,1,0,0,0,0,0,0.6,0.6,0.7,13,1,6,22,000,019,019,000,019,011,014,025,011,025,Partidas,05160796
538,Douglas Pelé,br BRA,ATZG,Goiás,22,1999,2,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,01,2,1,3,000,000,000,000,000,000,012,012,000,012,Partidas,7c6ac38f
539,Léo Pelé,br BRA,ZG,São Paulo,25,1996,29,28,2.480,27.6,0,0,0,0,0,0,4,1,0.7,0.7,0.2,10,78,197,11,000,000,000,000,000,003,001,003,003,003,Partidas,77980eb9
540,Carlos de Pena,uy URU,LTAT,Internacional,29,1992,34,30,2.634,29.3,5,6,11,3,2,3,6,0,5.1,2.7,7.4,101,56,210,123,017,021,038,010,031,017,025,043,009,035,Partidas,6b915aa1
541,Andreas Pereira,br BRA,LT,Flamengo,26,1996,13,9,792,8.8,2,1,3,2,0,0,2,0,0.9,0.9,0.7,16,15,64,26,023,011,034,023,034,010,008,018,010,018,Partidas,6639e500
542,Egídio Pereira Júnior,br BRA,ZGLT,Coritiba,35,1986,21,13,1.258,14.0,1,2,3,1,0,0,1,1,0.5,0.5,1.7,22,23,57,76,007,014,021,007,021,003,012,016,003,016,Partidas,6c5b3d31
543,Léo Pereira,br BRA,ZG,Flamengo,26,1996,13,11,1.112,12.4,0,1,1,0,0,0,4,0,0.7,0.7,1.6,23,22,76,9,000,008,008,000,008,006,013,019,006,019,Partidas,bd247251
544,Hernán Pérez,py PAR,AT,Coritiba,32,1989,2,1,96,1.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,01,2,0,8,000,000,000,000,000,007,006,013,007,013,Partidas,e1cea3f7
545,Lucas Perri,br BRA,G,Botafogo (RJ),24,1997,4,3,341,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,5dbd461a
546,Petterson,br BRA,ATLT,Flamengo,18,2004,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,3,000,000,000,000,000,000,000,000,000,000,Partidas,9943597e
547,Yan Phillipe,br BRA,AT,Atlético Mineiro,17,2004,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,2,2,000,000,000,000,000,000,011,011,000,011,Partidas,03d01a35
548,Lucas Piazon,br BRA,ATLT,Botafogo (RJ),28,1994,17,8,751,8.3,0,0,0,0,0,0,2,0,0.4,0.4,0.7,11,12,30,41,000,000,000,000,000,005,009,014,005,014,Partidas,f201798c
549,Yago Pikachu,br BRA,ZGLT,Fortaleza,29,1992,14,13,1.206,13.4,4,0,4,3,1,2,3,0,2.7,2.3,1.5,38,17,53,95,030,000,030,022,022,020,011,031,017,029,Partidas,462f1e13
550,Mario Pineida,ec ECU,ZG,Fluminense,29,1992,7,4,332,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,02,8,18,18,000,000,000,000,000,001,005,006,001,006,Partidas,2990a468
551,Joaquín Piquerez,uy URU,ZG,Palmeiras,23,1998,26,26,2.227,24.7,0,2,2,0,0,0,5,0,1.0,1.0,2.2,33,42,121,96,000,008,008,000,008,004,009,013,004,013,Partidas,46009f44
552,Gabriel Pirani,br BRA,ATLT,Santos,19,2002,3,0,48,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,2,2,9,000,000,000,000,000,013,000,013,013,013,Partidas,17205abf
553,Gabriel Pirani,br BRA,LTAT,Cuiabá,19,2002,10,5,440,4.9,1,0,1,1,0,0,1,0,0.8,0.8,0.4,12,15,14,43,020,000,020,020,020,016,009,024,016,024,Partidas,17205abf
554,Felipe Pires,br BRA,LTAT,Juventude,26,1995,11,8,668,7.4,0,2,2,0,0,0,5,0,0.4,0.4,0.4,08,30,32,51,000,027,027,000,027,005,006,011,005,011,Partidas,2cd3d3ce
555,Rafael Pires,br BRA,G,Atlético Mineiro,32,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,539f6761
556,Lucas Piton,br BRA,ZGAT,Corinthians,21,2000,28,20,1.770,19.7,1,3,4,1,0,0,2,0,0.6,0.6,1.9,25,51,84,105,005,015,020,005,020,003,010,012,003,012,Partidas,defce7f1
557,Isidro Pitta,py PAR,AT,Juventude,22,1999,32,27,2.413,26.8,5,2,7,5,0,1,2,0,6.5,5.7,1.1,68,45,42,163,019,007,026,019,026,024,004,028,021,025,Partidas,e9fc7295
558,Luan Polli,br BRA,G,Atl Goianiense,28,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,96aa89c4
559,Diego Porfirio,br BRA,ZG,Coritiba,22,1999,8,5,449,5.0,0,0,0,0,0,0,4,1,0.1,0.1,0.1,02,12,14,21,000,000,000,000,000,002,001,003,002,003,Partidas,8512d219
560,William Pottker,br BRA,ATLT,Avaí,28,1993,27,23,1.967,21.9,3,1,4,2,1,2,6,0,4.3,3.3,4.0,73,76,63,191,014,005,018,009,014,020,018,038,015,033,Partidas,214a16c5
561,Bruno Praxedes,br BRA,LT,Bragantino,19,2002,15,8,588,6.5,1,2,3,1,0,0,3,0,2.2,2.2,0.8,30,16,32,39,015,031,046,015,046,034,012,046,034,046,Partidas,5dd520a8
562,Erick Pulgar,cl CHI,LT,Flamengo,28,1994,6,4,355,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,03,1,20,3,000,000,000,000,000,001,007,008,001,008,Partidas,4611e028
563,Jean Pyerre,br BRA,LT,Avaí,23,1998,23,6,757,8.4,1,0,1,1,0,0,2,0,0.8,0.8,0.3,11,13,86,34,012,000,012,012,012,010,003,013,010,013,Partidas,b41dc073
564,Du Queiroz,br BRA,LT,Corinthians,22,2000,36,28,2.603,28.9,2,2,4,2,0,0,4,0,2.0,2.0,1.6,36,74,118,98,007,007,014,007,014,007,006,012,007,012,Partidas,8440b0cb
565,Igor Rabello,br BRA,ZG,Atlético Mineiro,26,1995,7,7,599,6.7,1,1,2,1,0,0,1,0,0.4,0.4,0.1,05,3,22,2,015,015,030,015,030,006,001,007,006,007,Partidas,48048864
566,Rafael,br BRA,ZG,Botafogo (RJ),31,1990,7,3,278,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.8,08,8,12,12,000,000,000,000,000,000,027,027,000,027,Partidas,9a1f2e1c
567,Caio Rafael,br BRA,AT,Ceará,17,2004,1,0,33,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,03,0,0,4,000,000,000,000,000,026,063,089,026,089,Partidas,b7cda839
568,Léo Rafael,br BRA,ATLT,Ceará,20,2001,2,1,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,02,1,1,8,000,000,000,000,000,004,021,026,004,026,Partidas,ef1df474
569,Zé Rafael,br BRA,LT,Palmeiras,28,1993,33,31,2.569,28.5,3,1,4,3,0,0,12,1,4.1,4.1,2.6,67,50,97,70,011,004,014,011,014,015,009,024,015,024,Partidas,634b1413
570,Rafinha,br BRA,ZG,São Paulo,36,1985,32,29,2.562,28.5,0,3,3,0,0,0,7,1,0.1,0.1,1.5,16,43,216,52,000,011,011,000,011,000,005,006,000,006,Partidas,d003e213
571,Eric Ramires,br BRA,LTAT,Bragantino,21,2000,25,11,1.157,12.9,1,0,1,1,0,0,1,2,1.0,1.0,1.5,25,30,63,38,008,000,008,008,008,008,012,019,008,019,Partidas,37faa4cb
572,Lucas Ramires,br BRA,ZG,Juventude,19,2002,1,0,25,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,32395c13
573,Ramon,br BRA,ZG,Bragantino,20,2001,15,7,721,8.0,0,0,0,0,0,0,3,1,0.1,0.1,0.5,06,12,32,42,000,000,000,000,000,001,007,008,001,008,Partidas,fdf88bc0
574,Lucas Ramos,br BRA,LTAT,Internacional,21,2001,9,0,78,0.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,01,2,3,1,000,000,000,000,000,010,000,010,010,010,Partidas,c0163100
575,Rafael Ramos,pt POR,ZG,Corinthians,27,1995,20,15,1.304,14.5,0,1,1,0,0,0,3,0,0.2,0.2,1.3,15,19,50,57,000,007,007,000,007,002,009,010,002,010,Partidas,f8ddf51c
576,Raniele,br BRA,LTZG,Avaí,25,1996,33,33,2.817,31.3,2,0,2,2,0,0,9,0,1.4,1.4,0.9,22,49,110,37,006,000,006,006,006,004,003,007,004,007,Partidas,a025365f
577,Wellington Rato,br BRA,ATLT,Atl Goianiense,29,1992,36,33,2.782,30.9,8,3,11,8,0,0,3,0,7.4,7.4,3.9,113,68,142,185,026,010,036,026,036,024,013,037,024,037,Partidas,598917cf
578,Raul,br BRA,LT,Bragantino,25,1996,32,30,2.471,27.5,0,0,0,0,0,0,3,0,0.4,0.4,1.6,20,30,159,20,000,000,000,000,000,001,006,007,001,007,Partidas,c2f9cf65
579,Pedro Raul,br BRA,AT,Goiás,25,1996,34,33,2.745,30.5,19,2,21,16,3,3,8,0,12.3,10.2,1.8,121,32,42,128,062,007,069,052,059,040,006,046,034,040,Partidas,ed074559
580,Leonardo Realpe,ec ECU,ZG,Bragantino,20,2001,8,8,663,7.4,0,0,0,0,0,0,3,0,0.1,0.1,0.1,02,10,30,1,000,000,000,000,000,001,001,002,001,002,Partidas,57701cbd
581,Rafinha Rech,br BRA,ATLT,Juventude,19,2002,11,5,379,4.2,0,0,0,0,0,0,0,0,0.8,0.8,0.1,09,14,6,23,000,000,000,000,000,018,002,020,018,020,Partidas,a8f19786
582,Régis,br BRA,LT,Coritiba,29,1992,22,8,765,8.5,1,2,3,1,0,0,2,0,1.0,1.0,1.7,27,14,37,48,012,024,035,012,035,012,020,031,012,031,Partidas,0e2331f3
583,Reinaldo,br BRA,ZGAT,São Paulo,32,1989,28,18,1.463,16.3,3,5,8,2,1,1,3,0,1.7,0.9,3.2,41,33,108,110,018,031,049,012,043,010,020,030,005,025,Partidas,ab3edc87
584,César Reis,br BRA,G,Juventude,26,1995,25,24,2.188,24.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,76d4135b
585,Renan,br BRA,ZG,Bragantino,19,2002,4,3,290,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,1,5,0,000,000,000,000,000,000,000,000,000,000,Partidas,80c738be
586,Robert Renan,br BRA,ZG,Corinthians,18,2003,10,10,900,10.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,01,5,24,0,000,000,000,000,000,001,000,001,001,001,Partidas,168a2e81
587,Renato,br BRA,ZGLT,Avaí,32,1990,16,10,1.014,11.3,0,0,0,0,0,0,2,0,1.1,1.1,1.7,29,22,29,61,000,000,000,000,000,010,015,025,010,025,Partidas,8fe5bdcd
588,Renê,br BRA,ZG,Internacional,29,1992,28,27,2.475,27.5,0,1,1,0,0,0,0,0,0.2,0.2,1.5,17,59,173,70,000,004,004,000,004,001,006,006,001,006,Partidas,d000ffc7
589,Réver,br BRA,ZG,Atlético Mineiro,37,1985,15,10,945,10.5,1,0,1,1,0,0,2,0,0.1,0.1,0.1,02,0,31,2,010,000,010,010,010,001,001,002,001,002,Partidas,1938fd6a
590,Rhaldney,br BRA,LTAT,Atl Goianiense,23,1998,7,1,177,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,01,0,16,4,000,000,000,000,000,004,001,005,004,005,Partidas,ae3ef77f
591,Everton Ribeiro,br BRA,LTAT,Flamengo,32,1989,30,19,1.787,19.9,2,4,6,2,0,0,0,0,2.7,2.7,4.9,76,58,177,172,010,020,030,010,030,013,025,038,013,038,Partidas,68fb50a2
592,Lucas Ribeiro,br BRA,ZGLT,Ceará,23,1999,9,6,503,5.6,1,0,1,1,0,0,2,0,0.3,0.3,0.0,04,4,23,2,018,000,018,018,018,006,000,007,006,007,Partidas,607d64c6
593,Matheus Ribeiro,br BRA,ZG,Avaí,28,1993,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,7ae055bb
594,Wesley Ribeiro,br BRA,LTAT,Corinthians,16,2005,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,2,000,000,000,000,000,000,000,000,000,000,Partidas,acf5672b
595,Ricardinho,br BRA,AT,Atl Goianiense,20,2001,6,4,230,2.6,0,0,0,0,0,0,2,0,0.9,0.9,0.3,12,2,2,22,000,000,000,000,000,035,012,047,035,047,Partidas,45a1777c
596,João Ricardo Riedi,br BRA,G,Ceará,33,1988,35,35,3.150,35.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,00,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,4729d71a
597,Vitor Ricardo,br BRA,ZG,Fortaleza,21,2000,2,2,116,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,01,2,5,9,000,000,000,000,000,000,007,007,000,007,Partidas,1f3906c9
598,Zé Ricardo,br BRA,LT,América (MG),25,1996,9,2,231,2.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,3,13,2,000,000,000,000,000,003,001,005,003,005,Partidas,352f938e
599,Richard,br BRA,G,Ceará,30,1991,1,1,90,1.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,f2c12e8d
600,Richard,br BRA,LT,Ceará,27,1994,30,30,2.371,26.3,0,1,1,0,0,0,12,1,1.5,1.5,0.9,23,15,123,57,000,004,004,000,004,006,003,009,006,009,Partidas,e90aa5da
601,Richardson,br BRA,LT,Ceará,30,1991,31,27,2.072,23.0,0,0,0,0,0,0,14,1,0.2,0.2,0.5,07,24,109,31,000,000,000,000,000,001,002,003,001,003,Partidas,ef6b8a6b
602,Rickson,br BRA,LTAT,Atl Goianiense,23,1998,8,0,70,0.8,0,0,0,0,0,0,1,0,0.2,0.2,0.0,02,2,1,1,000,000,000,000,000,021,000,021,021,021,Partidas,96a35d1b
603,Emiliano Rigoni,ar ARG,ATLT,São Paulo,28,1993,11,1,245,2.7,0,0,0,0,0,0,0,0,0.2,0.2,0.4,07,15,13,35,000,000,000,000,000,009,016,025,009,025,Partidas,a1216563
604,Rikelme,br BRA,ZG,Cuiabá,18,2003,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,2,000,000,000,000,000,006,000,006,006,006,Partidas,637cdc49
605,Rikelmi,br BRA,ZG,Botafogo (RJ),20,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,2,000,000,000,000,000,000,000,000,000,000,Partidas,b2ffcf77
606,Cristian Rivas,ve VEN,LT,Cuiabá,25,1997,5,3,215,2.4,0,0,0,0,0,0,2,0,0.1,0.1,0.2,02,0,16,5,000,000,000,000,000,002,007,009,002,009,Partidas,bc4d05c0
607,Zé Roberto,br BRA,AT,Ceará,28,1993,21,6,738,8.2,2,1,3,1,1,1,3,1,1.8,1.0,1.8,28,11,20,41,024,012,037,012,024,022,021,044,013,034,Partidas,810033a1
608,Robinho,br BRA,LT,Coritiba,34,1987,19,8,886,9.8,0,2,2,0,0,0,2,0,0.3,0.3,1.7,21,15,109,46,000,020,020,000,020,004,018,021,004,021,Partidas,8f8809b9
609,Robson,br BRA,ATLT,Fortaleza,30,1991,29,16,1.448,16.1,4,4,8,4,0,1,6,0,5.7,4.9,2.7,76,24,38,113,025,025,050,025,050,035,017,052,030,047,Partidas,e29eff7a
610,Felipe Rocha,br BRA,AT,Avaí,19,2002,2,0,42,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,03,1,3,3,000,000,000,000,000,054,000,054,054,054,Partidas,a961e1c4
611,Kaique Rocha,br BRA,ZG,Internacional,20,2001,7,5,452,5.0,0,0,0,0,0,0,2,0,0.3,0.3,0.0,03,1,6,3,000,000,000,000,000,006,000,006,006,006,Partidas,b31d385e
612,Marcos Rocha,br BRA,ZG,Palmeiras,33,1988,28,28,2.246,25.0,0,4,4,0,0,0,4,0,0.0,0.0,2.4,25,52,289,72,000,016,016,000,016,000,010,010,000,010,Partidas,fdd2f275
613,Pedro Rocha Neves,br BRA,AT,Atl Paranaense,27,1994,6,3,281,3.1,0,1,1,0,0,0,0,0,0.1,0.1,1.0,10,10,7,21,000,032,032,000,032,002,031,033,002,033,Partidas,b33e0095
614,Pedro Rocha Neves,br BRA,ATLT,Fortaleza,27,1994,13,8,695,7.7,3,4,7,2,1,1,1,0,2.2,1.4,2.1,34,19,21,44,039,052,091,026,078,029,027,056,018,044,Partidas,b33e0095
615,Rodinei,br BRA,ZG,Flamengo,30,1992,16,10,881,9.8,0,1,1,0,0,0,0,1,0.4,0.4,0.7,11,55,66,97,000,010,010,000,010,004,007,011,004,011,Partidas,7696cc85
616,Rodrigo,br BRA,ATLT,São Paulo,17,2004,3,1,69,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,02,2,3,6,000,000,000,000,000,008,019,028,008,028,Partidas,1126f4e2
617,Rodrigo,br BRA,ZG,Avaí,23,1998,10,5,473,5.3,0,0,0,0,0,0,2,0,0.2,0.2,0.2,03,5,17,0,000,000,000,000,000,003,003,006,003,006,Partidas,cdfb04f5
618,Élton Rodrigues Brandão,br BRA,AT,Cuiabá,36,1985,8,2,296,3.3,1,0,1,0,1,1,1,0,1.4,0.6,0.7,13,2,8,15,030,000,030,000,000,042,020,062,018,038,Partidas,e59be3c8
619,Raphael Rodrigues,br BRA,ZG,Avaí,23,1999,3,1,126,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,548640cf
620,Rodriguinho,br BRA,LT,América (MG),18,2003,4,2,189,2.1,0,0,0,0,0,0,2,0,0.0,0.0,0.1,02,4,12,5,000,000,000,000,000,001,007,008,001,008,Partidas,4565dde3
621,Romarinho,br BRA,ATLT,Fortaleza,27,1994,26,17,1.310,14.6,3,4,7,3,0,0,4,1,2.0,2.0,1.4,34,48,36,124,021,027,048,021,048,014,009,023,014,023,Partidas,1e7d2cc0
622,Braian Romero,ar ARG,AT,Internacional,30,1991,17,2,346,3.8,2,0,2,2,0,0,1,0,2.0,2.0,0.1,21,4,5,25,052,000,052,052,052,052,004,055,052,055,Partidas,c5cc3130
623,Silvio Romero,ar ARG,AT,Fortaleza,33,1988,30,13,1.158,12.9,2,3,5,2,0,1,1,0,4.6,3.8,3.2,71,14,24,59,016,023,039,016,039,036,025,061,030,055,Partidas,6a00c4b0
624,Rômulo,br BRA,AT,Atl Paranaense,19,2002,26,10,1.194,13.3,1,1,2,1,0,0,1,0,1.8,1.8,0.8,26,16,20,59,008,008,015,008,015,014,006,020,014,020,Partidas,03dd053e
625,Romulo,br BRA,ZG,Juventude,21,2000,4,1,171,1.9,1,0,1,1,0,0,1,0,0.4,0.4,0.3,07,2,5,2,053,000,053,053,053,018,018,036,018,036,Partidas,395e0e95
626,Rômulo,br BRA,ATLT,Avaí,26,1995,13,2,423,4.7,0,0,0,0,0,0,0,0,1.0,1.0,0.2,12,6,18,28,000,000,000,000,000,022,004,026,022,026,Partidas,9a6eb94c
627,Ronald,br BRA,LTAT,Fortaleza,24,1997,20,13,1.049,11.7,0,0,0,0,0,0,5,0,0.3,0.3,0.7,10,26,47,25,000,000,000,000,000,003,006,008,003,008,Partidas,cc119c66
628,Ronaldo,br BRA,G,Atl Goianiense,25,1996,18,18,1.620,18.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,711c08dc
629,Budiga Roni,br BRA,LT,Corinthians,22,1999,19,6,751,8.3,0,1,1,0,0,0,5,1,1.2,1.2,0.6,18,10,25,21,000,012,012,000,012,014,007,021,014,021,Partidas,af433614
630,Rony,br BRA,AT,Palmeiras,26,1995,33,29,2.387,26.5,12,2,14,12,0,0,3,0,11.4,11.4,4.1,155,46,29,170,045,008,053,045,053,043,016,059,043,059,Partidas,bffd5e50
631,Vitor Roque,br BRA,AT,Atl Paranaense,16,2005,29,14,1.315,14.6,5,2,7,5,0,0,6,0,5.7,5.7,1.2,68,13,7,67,034,014,048,034,048,039,008,047,039,047,Partidas,cb00f1e6
632,Ruan,br BRA,ATLT,Juventude,16,2005,11,1,222,2.5,0,0,0,0,0,0,1,0,0.2,0.2,0.1,03,6,5,13,000,000,000,000,000,008,004,011,008,011,Partidas,07c41bf4
633,Rubens,br BRA,ZGLT,Atlético Mineiro,20,2001,29,11,1.229,13.7,1,0,1,1,0,0,3,0,0.9,0.9,1.0,18,41,35,102,007,000,007,007,007,006,007,013,006,013,Partidas,ae23d044
634,Óscar Ruiz,py PAR,LTAT,Juventude,30,1991,24,11,990,11.0,5,1,6,5,0,0,1,0,1.8,1.8,1.0,28,22,28,70,045,009,055,045,055,016,009,025,016,025,Partidas,620ce7b1
635,Rwan,br BRA,ATLT,Santos,20,2001,17,2,464,5.2,2,1,3,1,1,1,1,0,2.4,1.6,0.7,23,11,12,62,039,019,058,019,039,046,014,059,031,044,Partidas,568a75fd
636,João Victor Santos Sá,br BRA,AT,Botafogo (RJ),27,1994,26,20,1.742,19.4,2,0,2,2,0,0,2,0,1.7,1.7,2.3,39,51,48,200,010,000,010,010,010,008,011,019,008,019,Partidas,1a1033a1
637,Matheus Sales,br BRA,LTZG,Goiás,26,1995,31,21,1.794,19.9,0,0,0,0,0,0,5,0,1.0,1.0,0.2,12,9,46,17,000,000,000,000,000,005,001,006,005,006,Partidas,c3c175c4
