Class.,Jogador,Nação,Pos.,Equipe,Idade,Nascimento,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,-9999
637,Aderlan Silva,br BRA,ZG,Bragantino,30,1990,29,29,2.538,28.2,2,4,6,2,0,0,7,0,1.1,1.1,3.9,51,54,110,97,007,014,021,007,021,004,014,018,004,018,Partidas,48371573
638,Bruno Silva,br BRA,ATLT,Chapecoense,20,2000,22,12,1.093,12.1,0,1,1,0,0,0,2,1,3.2,3.2,2.4,56,39,25,84,000,008,008,000,008,026,020,046,026,046,Partidas,e74901c0
639,Felipe Silva,br BRA,LTAT,Chapecoense,30,1990,10,3,377,4.2,0,0,0,0,0,0,0,0,0.3,0.3,0.1,04,10,12,16,000,000,000,000,000,007,003,010,007,010,Partidas,e22037ea
640,Lucas Silva,br BRA,LT,Grêmio,27,1993,25,20,1.708,19.0,2,2,4,2,0,0,6,0,0.9,0.9,1.8,27,20,132,22,011,011,021,011,021,005,009,014,005,014,Partidas,1c646218
641,Marcão Silva,br BRA,LT,Sport Recife,30,1991,34,34,3.033,33.7,1,1,2,1,0,0,9,0,1.7,1.7,0.6,23,8,92,12,003,003,006,003,006,005,002,007,005,007,Partidas,e7f8bf4a
642,Nathan Silva,br BRA,ZG,Atl Goianiense,23,1997,6,6,540,6.0,1,0,1,1,0,0,3,0,0.1,0.1,0.0,01,0,11,1,017,000,017,017,017,002,000,002,002,002,Partidas,369d907c
643,Nathan Silva,br BRA,ZG,Atlético Mineiro,23,1997,28,28,2.519,28.0,3,1,4,3,0,0,4,0,1.7,1.7,0.1,18,7,80,11,011,004,014,011,014,006,001,007,006,007,Partidas,369d907c
644,Ricardo Silva,br BRA,ZG,América (MG),28,1992,29,28,2.506,27.8,0,0,0,0,0,0,6,1,1.2,1.2,0.2,14,6,60,2,000,000,000,000,000,004,001,005,004,005,Partidas,a5075276
645,Saulo da Silva,br BRA,ATLT,Ceará,23,1997,9,8,663,7.4,2,1,3,2,0,0,2,0,2.6,2.6,0.8,34,12,7,37,027,014,041,027,041,035,011,046,035,046,Partidas,eaaf86af
646,Vinicius Silvestre,br BRA,G,Palmeiras,26,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,1944518a
647,Fernando Sobral,br BRA,LT,Ceará,26,1994,36,35,3.004,33.4,0,1,1,0,0,0,2,1,1.0,1.0,2.3,33,63,171,55,000,003,003,000,003,003,007,010,003,010,Partidas,c012aacd
648,Diego Souza,br BRA,AT,Grêmio,35,1985,31,24,1.764,19.6,10,2,12,10,0,2,2,0,7.1,5.6,4.3,100,18,47,84,051,010,061,051,061,036,022,058,029,051,Partidas,273a2635
649,Flávio Souza,br BRA,AT,Sport Recife,19,2001,3,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,0,0,4,000,000,000,000,000,019,000,019,019,019,Partidas,cfc2d366
650,Hugo Souza,br BRA,G,Flamengo,22,1999,8,7,693,7.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,c02e5af1
651,Igor Vinícius de Souza,br BRA,ZGAT,São Paulo,23,1997,22,18,1.676,18.6,0,0,0,0,0,0,6,0,0.7,0.7,1.5,21,44,89,102,000,000,000,000,000,004,008,011,004,011,Partidas,ec95088d
652,Jackson de Souza,br BRA,ZG,Fortaleza,30,1990,7,4,396,4.4,0,0,0,0,0,0,1,0,0.4,0.4,0.0,04,2,11,0,000,000,000,000,000,008,000,009,008,009,Partidas,e82deb13
653,Maicon Souza,br BRA,LT,Grêmio,35,1985,4,1,88,1.0,0,0,0,0,0,0,1,1,0.0,0.0,0.1,01,2,18,3,000,000,000,000,000,000,007,007,000,007,Partidas,e0142382
654,Taison,br BRA,LTAT,Internacional,33,1988,22,22,1.668,18.5,4,1,5,4,0,0,3,0,2.9,2.9,4.6,75,110,150,84,022,005,027,022,027,016,025,041,016,041,Partidas,7272a72a
655,Diego Tardelli,br BRA,AT,Santos,35,1985,12,7,591,6.6,1,0,1,1,0,0,1,0,1.9,1.9,0.3,22,15,17,32,015,000,015,015,015,028,005,033,028,033,Partidas,98682f30
656,Júnior Tavares,br BRA,ZG,Sport Recife,24,1996,7,7,630,7.0,0,0,0,0,0,0,1,0,0.2,0.2,0.8,10,19,20,29,000,000,000,000,000,004,011,014,004,014,Partidas,f1675fdd
657,Tchê Tchê,br BRA,LT,Atlético Mineiro,28,1992,33,22,1.964,21.8,1,1,2,1,0,0,4,0,0.9,0.9,0.7,17,46,101,36,005,005,009,005,009,004,003,008,004,008,Partidas,5f2caf8f
658,Gabriel Teixeira,br BRA,ATLT,Fluminense,19,2001,15,11,993,11.0,1,0,1,1,0,0,2,0,2.1,2.1,0.8,30,31,24,75,009,000,009,009,009,019,008,027,019,027,Partidas,1cb046cd
659,Matheus Teixeira,br BRA,G,Bahia,21,1999,16,16,1.440,16.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,b7f90e05
660,David Terans,uy URU,LTAT,Atl Paranaense,26,1994,29,21,1.752,19.5,6,7,13,6,0,0,7,0,5.7,5.7,3.8,95,43,75,98,031,036,067,031,067,029,020,049,029,049,Partidas,d3d89d8d
661,Thaciano,br BRA,LTAT,Bahia,25,1995,11,10,703,7.8,2,1,3,2,0,0,2,0,1.7,1.7,0.3,20,13,25,38,026,013,038,026,038,021,004,025,021,025,Partidas,139113e4
662,Rafael Thyere,br BRA,ZG,Sport Recife,27,1993,32,32,2.795,31.1,0,0,0,0,0,0,5,0,0.6,0.6,0.8,14,22,80,3,000,000,000,000,000,002,003,005,002,005,Partidas,e2a29d9d
663,Tiepo,br BRA,G,Chapecoense,22,1998,3,3,213,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,f6bbf30b
664,Guilherme Tinga,br BRA,ZG,Fortaleza,27,1993,36,34,3.100,34.4,1,2,3,1,0,0,3,0,1.9,1.9,2.2,41,80,235,67,003,006,009,003,009,005,006,012,005,012,Partidas,a8331ab0
665,Titi,br BRA,ZG,Fortaleza,32,1988,34,34,3.001,33.3,2,1,3,2,0,0,6,0,2.1,2.1,0.9,30,32,118,10,006,003,009,006,009,006,003,009,006,009,Partidas,ea41ddf7
666,Igor Torres,br BRA,AT,Fortaleza,20,2000,16,1,294,3.3,3,0,3,3,0,0,2,0,1.7,1.7,0.1,18,5,10,39,092,000,092,092,092,051,004,055,051,055,Partidas,cc9b11b1
667,Marcelo Toscano,br BRA,LTAT,América (MG),35,1985,20,4,389,4.3,0,0,0,0,0,0,1,0,0.7,0.7,0.4,11,8,22,22,000,000,000,000,000,016,010,026,016,026,Partidas,0ba3af04
668,Santiago Tréllez,co COL,ATLT,Sport Recife,31,1990,30,6,844,9.4,1,0,1,1,0,0,5,0,2.9,2.9,0.7,36,12,9,39,011,000,011,011,011,031,008,039,031,039,Partidas,2446ac6b
669,Bruno Tubarão,br BRA,AT,Bragantino,25,1995,2,0,21,0.2,0,0,0,0,0,0,0,0,0.5,0.5,0.0,05,2,2,1,000,000,000,000,000,204,000,204,204,204,Partidas,5411ef4f
670,Uendel,br BRA,ZG,Cuiabá,32,1988,35,35,3.087,34.3,0,0,0,0,0,0,2,0,0.5,0.5,2.2,27,53,143,143,000,000,000,000,000,001,006,008,001,008,Partidas,0bd9e045
671,Vanderlan,br BRA,LTZG,Palmeiras,18,2002,3,2,224,2.5,0,0,0,0,0,0,0,0,0.4,0.4,0.1,04,3,8,8,000,000,000,000,000,015,002,017,015,017,Partidas,bd8432ff
672,Vanderson,br BRA,ZG,Grêmio,19,2001,30,22,1.970,21.9,3,2,5,3,0,0,5,0,1.2,1.2,2.4,36,65,103,111,014,009,023,014,023,005,011,017,005,017,Partidas,ee45fd85
673,Arthur Vanzela,br BRA,AT,Chapecoense,17,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,2,1,1,000,000,000,000,000,000,000,000,000,000,Partidas,1c4e0426
674,Eduardo Vargas,cl CHI,ATLT,Atlético Mineiro,31,1989,16,8,809,9.0,4,2,6,1,3,3,2,1,4.3,2.2,0.9,31,19,33,79,044,022,067,011,033,048,010,059,024,034,Partidas,bd603c00
675,Matheus de Vargas,br BRA,LT,Fortaleza,24,1996,31,21,1.690,18.8,1,0,1,1,0,0,3,0,3.7,3.7,2.3,60,38,76,92,005,000,005,005,005,020,012,032,020,032,Partidas,e43a07d4
676,Felipe Vasconcelos,br BRA,LT,Chapecoense,19,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,cf3c53c4
677,Raphael Veiga,br BRA,LTAT,Palmeiras,25,1995,31,29,2.303,25.6,10,4,14,7,3,3,1,0,7.2,4.8,3.3,81,74,158,137,039,016,055,027,043,028,013,041,019,032,Partidas,6e5a3bc7
678,Emiliano Velázquez,uy URU,ZG,Santos,26,1994,10,10,815,9.1,0,0,0,0,0,0,0,0,0.3,0.3,0.2,05,2,28,1,000,000,000,000,000,004,002,006,004,006,Partidas,5efb80d5
679,Lucas Venuto,br BRA,ZG,Santos,26,1995,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,1,2,000,000,000,000,000,000,000,000,000,000,Partidas,6be86f3d
680,Gabriel Veron,br BRA,ATLT,Palmeiras,18,2002,14,4,476,5.3,1,1,2,1,0,0,3,1,0.4,0.4,0.8,12,12,14,50,019,019,038,019,038,008,015,022,008,022,Partidas,6bc49da7
681,João Vialle,br BRA,ZG,Atl Paranaense,18,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,4,0,000,000,000,000,000,003,000,003,003,003,Partidas,c63a8bf0
682,Bruno Viana,br BRA,ZG,Flamengo,25,1995,18,8,869,9.7,0,0,0,0,0,0,3,0,0.6,0.6,0.0,06,3,49,0,000,000,000,000,000,006,000,006,006,006,Partidas,c5ea2dab
683,João Victor,br BRA,AT,Ceará,16,2004,1,0,15,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,01,1,1,2,000,000,000,000,000,030,000,030,030,030,Partidas,e78d763e
684,João Victor,br BRA,ZG,Corinthians,22,1998,36,36,3.240,36.0,0,0,0,0,0,0,5,0,1.3,1.3,0.3,15,20,138,8,000,000,000,000,000,004,001,004,004,004,Partidas,d60cf08d
685,Paulo Victor,br BRA,ZG,Internacional,19,2001,19,8,858,9.5,0,1,1,0,0,0,4,1,0.0,0.0,0.6,06,19,25,38,000,010,010,000,010,000,006,006,000,006,Partidas,cc54abe5
686,Pedro Victor,br BRA,LTAT,Sport Recife,20,2000,3,1,106,1.2,0,1,1,0,0,0,0,0,0.1,0.1,0.0,01,1,3,5,000,085,085,000,085,008,004,012,008,012,Partidas,e517fb3f
687,Paulo Victor Vidotti,br BRA,G,Grêmio,34,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,68a3e731
688,Caio Vidal,br BRA,ATLT,Internacional,20,2000,20,11,944,10.5,1,0,1,1,0,0,4,1,2.3,2.3,0.4,27,28,17,77,010,000,010,010,010,022,004,026,022,026,Partidas,599ab970
689,Gabriel Vieira,br BRA,ATLT,Palmeiras,18,2002,3,2,204,2.3,1,0,1,1,0,0,1,0,1.3,1.3,0.2,14,2,8,13,044,000,044,044,044,057,007,064,057,064,Partidas,63904ba9
690,Luan Vieira,br BRA,ATLT,Corinthians,27,1993,18,6,575,6.4,0,0,0,0,0,0,1,0,0.7,0.7,0.4,12,9,27,26,000,000,000,000,000,011,007,018,011,018,Partidas,c4f6bf06
691,Mathías Villasanti,py PAR,LT,Grêmio,24,1997,16,12,1.010,11.2,1,0,1,1,0,0,2,0,1.0,1.0,1.3,23,19,35,29,009,000,009,009,009,008,012,020,008,020,Partidas,05b642f7
692,Matías Viña,uy URU,ZG,Palmeiras,23,1997,4,3,271,3.0,0,1,1,0,0,0,1,0,0.1,0.1,0.3,03,2,11,4,000,033,033,000,033,002,010,011,002,011,Partidas,08eb3b58
693,Marcos Vinicios Sorriso,br BRA,ATLT,Juventude,19,2001,36,23,2.284,25.4,2,2,4,2,0,0,7,0,5.0,5.0,2.4,75,66,41,179,008,008,016,008,016,020,010,029,020,029,Partidas,e816a8ee
694,Vinícius,br BRA,LTAT,Ceará,29,1991,34,26,2.379,26.4,8,2,10,6,2,2,7,0,8.0,6.4,5.5,119,33,167,149,030,008,038,023,030,030,021,051,024,045,Partidas,ee01c84d
695,Vinicius,br BRA,LTZG,Santos,21,1999,13,4,440,4.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,00,0,5,1,000,000,000,000,000,000,000,000,000,000,Partidas,ab3ef9c4
696,Mateus Vital,br BRA,ATLT,Corinthians,22,1998,16,10,890,9.9,0,0,0,0,0,1,1,0,2.3,1.4,0.7,21,41,26,86,000,000,000,000,000,023,007,030,014,021,Partidas,db9c8fa4
697,Vitinho,br BRA,LTAT,Atl Paranaense,21,1999,12,9,810,9.0,2,3,5,2,0,0,3,0,1.5,1.5,1.4,29,32,20,80,022,033,056,022,056,017,016,033,017,033,Partidas,06d4b2e4
698,Vitinho,br BRA,LTAT,Flamengo,27,1993,31,18,1.594,17.7,4,8,12,4,0,0,7,0,4.1,4.1,5.8,99,74,100,137,023,045,068,023,068,023,033,056,023,056,Partidas,a9e68c94
699,Vitinho,br BRA,LTAT,Corinthians,21,2000,22,7,801,8.9,1,2,3,1,0,0,0,0,1.2,1.2,1.7,29,14,48,43,011,022,034,011,034,013,019,032,013,032,Partidas,fa3bfda8
700,Vitinho,br BRA,LT,Bragantino,22,1998,5,3,185,2.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,02,3,15,13,000,000,000,000,000,008,000,008,008,008,Partidas,dbc729bb
701,Zé Vitor,br BRA,ZG,América (MG),19,2001,3,3,201,2.2,0,0,0,0,0,0,2,0,0.3,0.3,0.1,04,3,9,1,000,000,000,000,000,014,005,019,014,019,Partidas,2008d453
702,Felipe Vizeu,br BRA,AT,Ceará,23,1997,1,1,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,0,2,000,000,000,000,000,000,000,000,000,000,Partidas,0412b9cd
703,Tiago Volpi,br BRA,G,São Paulo,30,1990,38,38,3.420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,00,0,1,0,000,000,000,000,000,000,000,000,000,000,Partidas,fba79ac8
704,Wagner,br BRA,ZG,Santos,21,1999,16,10,1.009,11.2,1,0,1,1,0,0,3,0,0.5,0.5,0.0,05,15,47,2,009,000,009,009,009,005,000,005,005,005,Partidas,25b28b59
705,Wágner,br BRA,LTAT,Juventude,36,1985,12,7,509,5.7,2,0,2,2,0,0,2,0,0.7,0.7,0.2,09,11,28,29,035,000,035,035,035,013,003,016,013,016,Partidas,a6f05fa0
706,José Walber,br BRA,ZG,Cuiabá,23,1997,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,b5a150f7
707,Wallace,br BRA,LT,Fluminense,19,2001,1,0,1,0.0,0,1,1,0,0,0,0,0,0.0,0.0,0.1,01,1,1,0,000,9000,9000,000,9000,000,895,895,000,895,Partidas,2286ec08
708,Walter,br BRA,G,Cuiabá,33,1987,34,34,3.060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,8bae322b
709,Wanderson,br BRA,ZG,Atl Goianiense,29,1991,22,20,1.731,19.2,0,0,0,0,0,0,3,0,0.7,0.7,0.1,08,16,55,2,000,000,000,000,000,004,000,004,004,004,Partidas,f612025c
710,Welington,br BRA,ZGAT,São Paulo,19,2001,16,11,1.041,11.6,0,0,0,0,0,0,6,0,0.3,0.3,1.6,19,33,46,114,000,000,000,000,000,003,014,016,003,016,Partidas,a7f95b1f
711,José Welison,br BRA,LT,Sport Recife,25,1995,31,28,2.453,27.3,2,1,3,2,0,0,6,0,3.7,3.7,2.1,58,39,158,55,007,004,011,007,011,013,008,021,013,021,Partidas,b6cb4d16
712,Wendson,br BRA,LTAT,Ceará,23,1997,6,0,32,0.4,1,0,1,1,0,0,1,0,0.4,0.4,0.0,04,1,0,4,281,000,281,281,281,122,000,122,122,122,Partidas,aa277300
713,Werley,br BRA,ZGAT,Atl Goianiense,32,1988,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,0,0,0,000,000,000,000,000,000,000,000,000,000,Partidas,1fbee9a9
714,Werton,br BRA,AT,Flamengo,17,2003,2,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,0,5,000,000,000,000,000,063,000,063,063,063,Partidas,d07bde9d
715,Wescley,br BRA,ATLT,Juventude,29,1991,28,18,1.640,18.2,1,0,1,1,0,0,2,0,1.8,1.8,1.5,33,25,85,96,005,000,005,005,005,010,008,018,010,018,Partidas,5a43c680
716,Wesley,br BRA,ZG,Flamengo,17,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,00,1,3,10,000,000,000,000,000,003,000,003,003,003,Partidas,f2c49c79
717,Wesley,br BRA,ATLT,Palmeiras,21,1999,23,15,1.061,11.8,4,2,6,4,0,0,4,1,2.9,2.9,1.6,45,40,45,123,034,017,051,034,051,024,014,038,024,038,Partidas,434de3a3
718,Weverson,br BRA,ZGAT,Bragantino,20,2000,17,9,867,9.6,0,0,0,0,0,0,2,0,0.4,0.4,0.1,05,15,36,46,000,000,000,000,000,004,001,006,004,006,Partidas,b9829bf7
719,Wéverton,br BRA,G,Palmeiras,33,1987,21,21,1.868,20.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,00,0,0,1,000,000,000,000,000,000,000,000,000,000,Partidas,81be82e9
720,Weverton,br BRA,ZG,Bragantino,21,1999,11,8,683,7.6,1,0,1,1,0,0,5,0,0.3,0.3,0.7,10,11,44,35,013,000,013,013,013,004,009,013,004,013,Partidas,6ae59cc2
721,Willian,br BRA,LT,Ceará,27,1993,5,3,281,3.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,02,1,14,1,000,000,000,000,000,005,002,007,005,007,Partidas,96f82d0a
722,Willian,br BRA,ATLT,Palmeiras,34,1986,20,8,774,8.6,4,1,5,4,0,0,0,0,2.9,2.9,1.3,42,20,13,52,047,012,058,047,058,034,015,049,034,049,Partidas,1f85d0c8
723,Willian,br BRA,ATLT,Corinthians,32,1988,9,6,450,5.0,0,2,2,0,0,0,0,0,0.5,0.5,1.2,17,37,21,53,000,040,040,000,040,010,024,034,010,034,Partidas,8b9ebd03
724,Xavier,br BRA,LT,Corinthians,20,2000,16,2,290,3.2,0,0,0,0,0,0,0,1,0.2,0.2,0.0,02,1,11,2,000,000,000,000,000,008,000,008,008,008,Partidas,f16ed217
725,Samuel Xavier,br BRA,ZG,Fluminense,30,1990,30,26,2.377,26.4,0,1,1,0,0,0,4,0,0.9,0.9,0.6,15,40,137,79,000,004,004,000,004,003,002,006,003,006,Partidas,0c870df5
726,Yago,br BRA,LT,Fluminense,25,1995,35,32,2.684,29.8,3,2,5,3,0,0,7,0,2.2,2.2,2.2,44,26,127,82,010,007,017,010,017,007,007,015,007,015,Partidas,e2add0e7
727,Ytalo,br BRA,AT,Bragantino,33,1988,30,27,2.300,25.6,12,5,17,12,0,0,2,0,8.7,8.7,3.1,118,17,30,109,047,020,067,047,067,034,012,046,034,046,Partidas,423e3d0b
728,Marcos Ytalo,br BRA,ZG,Ceará,24,1996,12,9,878,9.8,0,0,0,0,0,0,3,0,0.2,0.2,0.7,08,15,41,36,000,000,000,000,000,002,007,009,002,009,Partidas,70053afc
729,Vinícius Zanocelo,br BRA,LT,Santos,20,2001,23,15,1.321,14.7,0,2,2,0,0,0,6,0,1.3,1.3,0.6,18,20,65,27,000,014,014,000,014,009,004,013,009,013,Partidas,27457e83
730,Federico Zaracho,ar ARG,LTAT,Atlético Mineiro,22,1998,32,29,2.412,26.8,7,2,9,7,0,0,4,0,5.2,5.2,1.8,70,17,96,119,026,007,034,026,034,020,007,026,020,026,Partidas,803d5265
731,Mauro Zárate,ar ARG,ATLT,América (MG),33,1987,16,14,1.070,11.9,1,2,3,1,0,0,3,0,1.6,1.6,2.4,40,33,48,51,008,017,025,008,025,014,020,034,014,034,Partidas,cc18ff4c
